@relation weka.datagenerators.clusterers.BIRCHCluster-S_1_-a_3_-k_5_-N_20000..20000_-R_5000..5000_-G_-D_4.0_-O_-P_0.1

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric

@data
20151.059152,17395.91882,33953.28055
26500.08984,17127.630137,40777.507991
23059.375323,21721.06488,41539.846063
23516.883596,27531.954331,39431.676724
23454.246481,26645.234472,34159.29875
23558.734808,21281.273084,37723.544597
25195.851733,28967.024499,36488.332469
25286.594146,21256.294223,41782.260437
19823.602287,22259.096736,35460.210904
18558.83114,22127.794048,36142.076043
12742.44329,17813.676628,41005.843171
17400.901421,18711.196698,43713.719057
14879.7303,17871.188399,33152.667992
18754.640394,22205.368269,34895.738318
25259.924637,23180.631624,37564.107779
17846.498116,13411.66899,37706.676266
22292.259358,20537.538746,39065.936102
20131.128397,24241.175859,44503.844129
18938.596384,17022.011056,37309.302137
16588.773821,17334.233844,41931.10307
17723.041369,18573.281682,37732.936953
15752.209076,19707.599771,41644.2403
23348.381075,25891.028041,41992.090734
15733.88845,18335.984029,38857.457485
17700.6604,16888.646779,41907.897941
18568.583273,19090.250269,39711.84676
16723.112695,18029.132103,47771.391652
19299.609885,19957.32349,39145.19817
13398.332467,18787.074859,46215.914675
17762.119791,15834.930872,36184.743126
11295.136242,22204.805368,46286.874626
25591.712278,15819.518637,43255.740433
21205.353538,20397.09718,46381.55772
20420.376522,19471.730198,40267.718931
19389.683854,14164.743484,44093.543554
22418.032136,21363.565008,45350.989814
26413.275871,23983.901494,39236.029137
22369.016974,24175.285162,38649.278648
16037.521577,19494.533753,40033.274526
17960.474149,17434.778081,41110.208318
13566.610575,21093.886973,44592.857824
22787.640904,16958.838338,37863.027867
18656.468353,25114.898188,34790.183758
22166.848293,15624.380635,47571.616708
19692.113908,20749.921287,40507.067049
20202.003349,19414.143209,33007.962802
17413.511026,25908.633507,41927.167235
20772.896352,17297.027075,41264.676595
22986.085439,18569.205436,41067.537874
14756.958102,20878.979984,37413.408164
24690.335737,22621.927157,39568.852528
25005.686459,22181.934262,43390.446507
19023.433303,21698.431243,42484.681088
23401.450613,18007.219122,38048.529765
13833.191008,20827.468097,36505.910646
17242.487834,18738.224456,44551.310964
13763.906214,20334.279551,43819.069324
19140.452778,16490.998574,40582.72012
16562.47555,22744.265506,35998.206977
25328.288462,18099.354644,34944.070511
24925.298683,22343.908338,38929.321344
21947.473123,23017.803663,34911.328736
13372.76897,19322.882537,40671.484062
15706.03277,16934.119963,44216.396237
17536.411221,14513.834785,37443.646282
21384.081659,17605.358545,41053.867928
24474.839196,23007.6092,43785.120946
20793.363595,17668.217935,43490.364797
21015.685371,20716.195328,40934.366966
27567.665497,22935.21111,35549.160363
16302.52849,17385.148452,38299.610039
25503.15798,24761.371649,38832.873489
23893.44203,19823.773821,36523.809144
17639.143106,19725.039568,39113.884379
16216.168236,23799.998593,45270.362729
17930.028252,13273.900233,41810.063954
20627.774507,27611.101709,34958.055319
26222.212684,19428.528619,35839.959355
23928.402016,19581.880283,41268.273459
21012.840879,17525.423579,40525.091258
19849.940654,16762.137071,35338.569485
19979.398328,21586.649084,44836.411048
18528.876104,17144.321105,34152.244835
13870.207887,14125.226907,42477.332015
24972.818381,21796.304051,42759.548855
23202.959384,14139.277946,39821.54886
18105.600608,22177.669305,42600.002035
13343.019105,18413.757937,39044.433733
23401.605859,24092.772249,35003.30746
16970.355571,20260.128315,36578.07329
18623.027989,21798.078758,38289.680139
21790.525368,25943.829838,44365.829892
18463.1217,18992.743726,42677.784593
19401.26207,19751.164338,43214.027874
22609.585346,19240.953497,33628.202212
18458.188973,16722.891175,34889.899968
22126.257166,10416.046192,43561.046816
28216.569948,21491.402514,35631.466606
18311.158501,20504.206274,38716.289137
10422.577895,18506.589592,40091.004419
15688.667009,19183.470596,40779.066408
25552.868333,21163.416027,41070.225287
14890.610842,21231.654574,38170.978819
18793.974491,18898.917691,40648.511421
17865.489201,19566.890336,44410.529724
28794.294814,15315.990499,45047.460549
15220.543818,22951.019388,40631.47816
23379.188829,19249.872411,38424.448783
18844.709034,20423.715493,33418.292591
21929.105249,21356.743681,38593.656335
19917.664274,19525.859662,38406.810876
17001.671738,26183.410891,38037.184802
18661.303907,17580.424695,40379.224841
26387.483061,21422.205179,33958.845032
22064.294371,15525.629577,37245.045556
21284.797099,17523.309869,44050.915131
20314.464285,20344.52878,44434.290722
17533.908834,18025.817002,35569.126805
24313.685582,22966.673641,41798.583208
23196.982061,18330.378403,42187.521742
19659.033422,25377.909937,40442.175076
7793.234901,23969.897174,38818.325357
25424.976363,15619.158452,43161.079341
18017.008615,25311.381272,41569.503166
23074.162501,15887.48456,37833.662784
19996.758349,18002.570192,38522.863595
16353.961861,21888.57486,38107.947721
15161.109243,17019.612798,41815.660211
17994.99822,23403.99643,40797.765952
15255.228133,24924.417315,44875.001076
13634.369122,18404.139092,36797.766918
12960.087951,22521.073644,44267.213731
23316.810302,24198.723335,44039.493637
22744.662569,18594.324352,39037.213268
19493.500697,20566.820406,40354.433214
26264.729224,11729.416986,40948.099713
19622.055064,21323.690676,38031.033022
21885.302062,16367.700897,39065.51779
14062.032954,17704.319796,37566.489159
17499.729406,19914.128939,36699.423953
22223.971925,22380.58502,41604.633834
17380.748313,17605.46306,43514.932981
22819.559489,14666.897051,42381.991629
20102.731738,19476.328347,40315.219627
24639.751711,17904.469085,41928.436948
22286.809078,21350.702723,37259.82761
21027.223748,19096.691074,37429.259805
19875.911024,14992.200512,34117.527125
18217.417694,20306.627792,42640.518683
23483.691448,22962.029995,40097.46515
25276.88554,14915.215005,41683.671261
23041.843928,24499.499364,36668.636135
17705.773848,21505.502522,39119.018733
21468.667633,17146.885712,39290.35837
20253.557912,19267.437932,41120.867835
16530.753775,19565.173151,40840.301979
18372.065233,22731.976441,40889.020039
11996.360513,19220.714762,36802.07753
25506.970204,18642.821768,37816.471828
20922.522053,23191.521478,33755.147558
21226.313633,20674.050473,41868.229465
18482.610901,29940.388036,36657.782702
18549.467764,18993.896369,37042.744391
18452.605908,18906.041785,35746.083144
25562.732321,23369.65294,39458.592238
22418.82536,21040.20771,43768.879307
20867.414516,19438.208477,38897.720306
19238.904355,19679.594016,37722.723139
23871.469877,19618.693583,39623.625684
23579.842342,15727.784693,44424.432815
27840.164038,17567.221311,33220.876016
18153.632103,20218.852943,43460.920409
17145.430636,11615.237033,46329.667493
24659.965465,19284.730436,42426.246127
25115.769041,24409.646866,40091.94512
16900.997578,16413.096254,30705.850935
16862.715045,16597.296268,41798.097347
21411.151088,11809.713637,39925.693219
19436.72162,21555.924734,33808.866217
14680.667409,20901.896413,41025.15615
20216.538503,16473.60437,34387.736699
14754.795434,15551.081745,41128.240791
23010.182833,22108.254016,45091.497543
21978.05696,19497.775634,37970.118141
25147.636243,21386.687721,34548.527958
27386.699672,20287.181246,39671.968955
11571.150785,21929.532559,45574.22706
18202.680167,19920.813267,37731.285041
19950.168107,17371.129945,37420.201007
21158.818439,16177.239123,36770.122553
22153.183044,22069.330263,44916.73597
24496.048482,22346.165844,45485.44251
25642.007528,21518.765332,41325.464124
19795.177006,20647.432514,46772.27172
30197.782172,16128.955399,38923.444428
22825.617914,19320.225152,35826.808834
17258.238004,27749.796549,36878.254166
19722.015068,21147.664645,40567.113243
18770.055364,20888.924712,35758.589308
24062.288724,16075.619879,43254.778017
22264.332964,14569.440655,36616.816951
17690.627119,20417.011164,37919.626447
21322.956448,22280.965985,35401.451039
13728.16535,21822.10248,47512.952535
15403.044445,20898.373569,36916.934802
17664.006397,17363.441278,42116.852452
16973.188739,18647.735481,38388.964573
17751.313216,23541.943448,34556.720414
20340.140682,19684.173132,32841.155025
24144.267463,26216.746686,38933.993561
15579.231167,16066.668802,34944.783028
22540.938865,22711.234503,42633.886526
16910.22435,19034.773792,39985.171858
21957.401759,18835.752282,41484.119879
18780.585051,17754.439462,37074.115193
14045.026118,23296.027636,42600.492472
18213.075209,19193.824762,41401.029911
17057.538521,17801.009022,41026.221222
19272.628727,19545.419994,38015.189745
22773.03725,19844.771372,38287.038206
16688.522658,20252.718212,38799.312989
17951.504908,16269.092571,37956.337606
26157.195822,19468.539121,37811.476735
21190.845508,16463.825349,40164.529564
16422.769771,19331.624956,35407.417694
22869.04606,13912.468913,38904.140424
20066.941097,18814.515306,38912.437807
21347.301638,31933.772293,39444.376815
26830.667947,14408.275489,39616.229068
16801.925657,20523.520546,43108.869425
23959.679241,18960.58199,41677.625347
21763.014225,22783.460953,40228.270834
19005.75929,17260.693563,41443.363638
21369.539571,19052.87409,34886.815852
22720.007012,18428.060187,40053.806129
17748.997205,20032.20181,39595.680975
12861.917011,17375.515145,41361.763948
15018.083866,22737.629224,38388.654157
19867.42668,24655.658659,43579.704237
16327.715353,23024.06718,41050.0868
19087.972898,27377.124199,35404.330065
17742.421632,18182.922674,36911.365575
16788.902388,17224.328829,47160.700053
19697.849678,16632.52463,42112.148085
11611.851345,17173.285908,35865.982937
22236.129387,19450.381291,40085.470926
20866.595242,15631.926091,41264.507058
12888.279905,24561.250725,43142.953111
21702.968695,19381.920754,39470.111357
19575.234016,15814.99577,39276.034334
17244.06665,21855.070983,37648.401919
22780.495633,21053.807985,34341.958496
17325.247221,18568.53718,33371.818028
18052.154416,26300.597559,41790.614781
21526.800933,16635.53744,39221.369579
20365.878007,16006.122116,45157.133657
23271.470752,17084.167199,47215.680321
20077.438714,25810.802766,39307.923954
23612.999057,20863.668519,41139.721305
20123.837659,22619.239961,35875.026866
19823.434964,14358.985952,45566.668849
21056.999177,21484.248,36917.54628
18500.263903,23072.755127,40948.181337
17439.518717,27767.004891,44982.355755
20121.194356,23368.360684,40329.16957
13015.74705,18213.845618,39187.423213
16382.886534,13301.329283,44406.313371
20119.267767,25702.294238,40981.221765
23784.107448,29925.269718,48556.018955
19390.255605,22531.292051,40740.829853
22268.954348,25381.694323,44412.542403
21479.552957,18808.147696,43348.878026
23909.407241,25272.208249,41019.112502
21669.679615,11601.666837,43937.496709
12826.710274,17031.477765,36878.076853
21566.796933,24826.505129,33337.493448
19026.564819,16194.065989,48142.836067
14910.293924,20851.588929,42106.897904
18302.822573,20113.077655,41890.395699
19284.846249,16755.239669,44191.950716
20050.559597,18271.061202,40461.100588
16514.728558,22303.600552,40696.549362
18632.086549,21414.337134,38726.190178
18927.768641,29391.343734,38033.276694
18244.608037,16777.168225,43314.400154
21934.41751,23950.267203,42392.124284
25283.29598,15305.06506,41929.62151
26169.368976,21838.847002,36746.247629
12450.183294,22361.691467,39052.62002
14904.882552,23458.389478,40410.604465
17031.558837,19170.839278,42082.622964
21465.213902,22882.097132,37460.280763
22460.172728,19151.740342,42031.326998
15464.951414,18564.433702,40425.379012
21251.564379,15608.251284,42274.504483
20751.459258,18042.75001,32531.155206
29116.02976,13162.311359,37910.984856
20565.452803,15444.517523,43582.527383
14933.288921,20832.270266,38750.843385
20236.258254,18115.099458,38479.123998
18923.200151,13020.562581,35080.623528
15535.440353,14211.204888,40201.773698
25319.55655,23070.615615,41692.059599
26181.3742,21413.305411,45311.001425
16266.340674,23666.768794,35784.066842
20819.072649,19744.677935,42564.692447
21151.786712,17612.847785,34727.738708
23429.305909,19827.044083,39819.06058
15477.962336,18626.895199,37166.236863
14874.803096,24499.705112,38833.663011
23362.141427,21424.294087,41617.554431
19117.902111,19969.993512,38903.143824
21189.413634,18731.356291,35169.565733
22518.310774,19682.045648,40933.845239
20218.271612,18807.48715,38247.017354
25012.500133,21754.873532,37221.445546
17699.499093,18812.07333,42082.169523
18110.921779,21320.529107,41671.815899
19407.073267,18525.478378,33807.515094
21107.693013,22619.02568,44873.650446
20879.811847,20073.684393,36890.173786
24531.511454,29229.836953,38172.436904
21940.507473,20187.857186,37130.759625
19629.849719,17271.072555,42014.348753
22135.766406,22173.441469,38778.887872
19248.628964,18304.381726,35622.637414
13423.846193,23181.795557,33754.236712
14808.576415,19550.88522,44951.634259
26703.878458,18862.847198,35973.12239
19267.200112,24905.273533,38516.089706
23059.068559,20465.550981,39113.59616
23024.079494,27448.035863,41398.653384
18316.927174,21223.840138,38660.168867
18269.22474,24020.008769,40339.014201
17808.103704,17410.255088,37307.128594
17220.098099,19044.302223,40099.781208
15384.279554,14681.780913,38664.808702
16348.541456,27644.605205,41782.892504
17952.191847,28408.062205,40972.764246
24181.799153,16813.686198,39664.174615
22861.26035,20378.543325,36984.268786
21150.089508,20586.66497,29658.362904
16251.019136,19022.40344,39226.924659
22003.138678,19692.829757,38480.781058
21139.296968,28049.440838,40758.765634
20179.280979,19525.053212,46356.420196
15681.554267,22144.902359,34383.571193
20195.654876,21291.392305,37278.912894
23178.365057,21494.134343,41915.309558
17988.718339,15211.784371,36548.829846
17398.269536,25235.442537,42820.050198
20650.67629,19177.622975,42028.822287
22956.029677,24301.645603,39351.708133
14052.620491,21175.22065,32979.765674
16094.065968,14275.886595,41615.322141
12853.388327,21357.989155,40141.33289
25307.807956,21749.941184,40328.439755
23616.172213,22547.676993,40230.695864
28360.805405,21768.466571,36294.761394
19392.707188,21364.211581,34212.830234
18908.079783,17077.720289,47703.487411
17573.918112,15806.604698,40339.685304
26779.83293,20842.617539,41882.828109
13372.539837,25098.302211,40891.039983
14946.057917,20164.545011,41370.666919
19890.217345,17863.686028,42676.553884
18733.178335,20730.757287,43130.00264
20494.139774,15301.5719,36927.420593
16341.301434,21762.911482,42722.384419
21194.338136,25783.977404,43028.871934
15763.515862,9223.419876,35593.327886
17479.631375,20937.452697,40208.511862
22474.391044,17642.965321,36994.267442
17234.780276,20074.691978,42439.460765
15760.486224,20848.745632,42332.368596
15024.82132,25531.191576,33845.970585
19577.952265,21747.082456,41148.792091
26695.357581,17539.810869,38248.470991
20816.325402,18178.479548,35015.813437
15824.752499,21750.281374,40285.750964
28163.833676,16264.619843,39999.245347
20862.917132,14527.247,35255.633834
17146.452431,17604.7683,37788.820359
28366.746904,19984.284108,37945.65095
21828.653678,24104.543069,38561.295074
22173.753196,20255.250934,35785.300949
22577.271846,25671.609525,43120.920102
17735.068124,22130.259721,41053.926513
23992.788321,22861.472852,40745.04786
21649.895204,11267.326041,42197.392799
22271.094201,25108.72029,44772.432121
20325.639638,16712.363172,36063.179169
18686.287306,23151.65076,42883.408972
17899.164559,17543.021106,36081.316641
19710.519534,20415.181092,39355.923515
21000.523376,18430.631082,42848.736656
18712.058061,20048.381329,43559.486907
19380.628841,16592.11052,39456.141168
22490.848437,20821.49931,37990.709696
25573.834973,18733.356126,37818.577772
20600.278012,21124.122572,39094.571327
21219.182741,20178.576385,40644.98667
17988.196649,19129.299024,38067.570561
23229.550974,16265.554952,32457.731868
18245.999351,20048.244172,45249.48866
20434.716484,22332.374887,38427.110147
15594.372302,14111.454998,38122.180026
18950.592691,21457.895334,39139.215815
15919.926713,22213.7165,37587.82682
20023.977635,20025.692929,38189.724843
16489.552689,23245.629306,42142.092513
17825.251714,18339.662971,39669.428233
25314.240642,16905.51449,38662.139314
21733.279732,14145.848403,45722.520811
18560.798474,14830.144207,42922.454061
15916.787629,24474.705628,46530.236775
16221.955344,16748.173514,46198.577146
13616.964669,19208.503358,37385.304415
15094.099232,17569.602382,44074.904797
21156.700881,20068.895925,40353.892046
26007.471101,26029.681921,34897.98075
24311.029784,16396.368184,40620.25182
17162.381637,21195.291819,45953.103732
16439.766943,19110.486861,43639.095225
18071.249442,22716.136121,35884.651025
19532.844208,18179.74738,37128.881755
17561.8186,24048.325397,35939.689168
15432.097313,19584.263269,38680.645186
26345.443085,17815.171219,42783.724884
20421.114664,16953.087419,37311.934115
17282.276499,16289.353519,42068.005396
19955.467218,20850.327845,43221.065017
22613.947604,16954.882224,43468.407497
21540.919659,21140.57815,37422.401646
14136.69229,13628.921895,38988.741456
20167.653684,17612.732426,38592.903289
19769.16145,12142.706683,38008.462588
23487.351082,21265.096198,37022.031986
22179.187254,15144.346867,42045.242122
22538.896923,19847.547579,45060.003861
21294.216509,17828.207794,42222.670314
18912.002609,24835.139003,37438.926884
18959.02661,24020.226618,34544.468443
30600.821813,22262.206953,36387.132808
22708.180695,19724.476764,39980.879015
17906.677983,23352.147663,41460.826979
25012.966552,22031.036041,41442.747016
17865.244621,13463.575049,41934.435563
16487.733593,14076.095951,36475.481652
14991.834971,15989.755853,37686.714515
13258.731348,17446.632005,45357.441214
18111.412899,15925.723997,41400.445638
17717.04862,17500.44313,43315.463742
24766.351844,19318.559065,40280.049498
18705.924579,20087.38541,38611.398123
16985.234021,16770.12183,40057.307051
27632.980347,16618.961444,37325.361314
22734.222974,18242.27726,41186.458126
18622.618407,13903.853992,33807.222236
19843.943809,25686.003379,41842.558114
30576.538216,22418.058791,36069.056101
21607.679037,17251.239486,38664.726787
19568.726426,20824.784624,39732.556021
21718.802048,22372.976094,33639.975194
19697.38923,9438.22564,44498.473539
17164.180385,20034.090173,42375.379782
14868.317546,22289.045487,39059.805838
18169.73265,16197.236702,36367.538461
17802.951158,17936.433742,41692.80837
17736.029714,21626.986685,35848.784205
23090.612033,22058.671246,40813.432024
26336.712272,22624.704935,42874.321045
18119.586701,23240.766068,38480.040531
21363.82058,17922.251791,41338.29122
16655.115067,17989.944705,39901.526115
16570.72247,18282.81729,39584.042573
17366.129835,19888.754222,38349.079005
17617.523757,19974.077504,43713.779635
19441.031592,13651.032032,43058.170401
15170.180918,15343.66235,41369.841226
22789.296312,17843.390298,42108.165602
20006.148221,12458.443918,37339.060377
27466.759989,12821.942883,33503.779809
17264.355818,22572.867214,41594.890156
18289.125509,20472.51319,37147.237564
20421.408184,20255.205822,40632.034836
17264.17259,18798.254038,38189.627227
21589.608786,18290.470892,36985.011291
15527.141356,19323.916851,39947.563715
11260.860359,21721.611298,39357.661208
19335.492404,11130.074977,33463.131953
21882.111527,24006.569406,36540.418276
25541.149753,26045.717834,44379.122435
20592.330657,20969.107253,43061.383233
15187.516657,22273.226054,39285.114221
20908.208854,17619.824319,43200.516249
15341.407024,23616.346198,45708.699925
20135.652809,17948.700539,38613.592661
21062.654231,20937.965254,35183.963466
20684.63713,16838.791031,44734.33707
20441.708334,19880.954233,38565.653994
26528.379681,18851.612282,38106.603232
17386.200721,21059.860694,41244.472413
17282.589696,23583.292886,40105.940004
17503.265117,16654.858892,38616.944483
20198.875183,22494.670927,34853.956545
18452.663453,22640.462644,36348.497597
21064.118322,20823.245287,40251.298979
23532.301123,19324.052456,42596.63499
18627.320156,20856.695402,40664.778737
19994.1487,14836.709087,41491.788295
23080.096889,19469.915158,39185.833696
19133.663507,24518.33845,41168.79947
26770.17563,20563.742014,46754.479159
25658.203449,18489.112064,41947.263518
18702.179919,18886.481955,37160.038279
21349.349063,21110.580555,40587.638326
17173.673397,21479.908817,37442.272269
13420.876826,20210.108318,45301.280405
19020.608624,18054.882314,42796.610563
19997.737173,25917.749069,39328.325172
28570.840993,17699.221077,41510.519429
20189.793037,21787.484403,30224.502603
15447.299208,18923.772164,35797.117429
21363.25231,20453.049159,44023.513345
15213.57321,25494.181316,39637.231487
27194.803228,19881.741136,42418.127952
21882.891144,21985.843567,41881.081114
22003.774304,22720.62769,41144.290541
21900.510312,20056.68707,37225.228583
16036.511235,21607.36383,38158.424649
17544.673455,13768.862244,36970.285856
17562.764154,15205.57427,40064.084583
19840.902149,13943.06553,37897.985079
16132.040131,17709.935944,37993.760344
20874.457987,17199.116429,33955.370951
19372.23249,20676.583167,39163.015546
15421.256643,23095.486574,37403.553209
22567.120805,13785.964627,39186.983892
15945.911019,19607.238916,42191.658228
27312.506949,19554.730725,41053.863162
25482.662714,27172.101547,42996.7751
21193.170024,19565.58618,40301.698997
16165.477445,22445.876943,38092.899538
17418.732645,14537.138827,42205.028174
16460.788861,15307.825645,36854.929462
21304.289346,19325.943698,40979.299421
20886.880816,18319.416544,37928.284531
21976.511236,21261.009872,39883.391926
20655.51019,18492.902626,35729.286376
22997.071604,20962.363835,41800.399641
14884.728444,25254.891526,34483.918529
11612.445092,24621.354051,41193.102533
18763.7185,19930.986266,39039.238485
28776.8739,15909.528808,35381.612486
19536.78301,19108.679344,38504.462236
14825.783938,21882.652263,38590.06475
19889.406295,19341.303714,38792.435047
20578.185742,16392.650516,38353.543208
26265.828186,17544.918331,34648.674555
26231.298515,16583.280617,38213.544985
24400.594454,19070.086221,38126.05498
12562.014917,17650.152686,34159.274647
19639.67327,15504.52409,46245.445814
22486.805352,21563.952648,33602.067075
17944.195942,14789.899191,40947.867777
25746.426071,19433.132225,45828.217409
19566.689606,24259.282974,35300.993602
13708.813401,19772.62,39716.982317
20197.07467,21199.835578,41140.291103
26648.562948,23488.481598,39978.668626
19431.255743,22044.407502,36095.941906
22719.870699,23284.433107,38713.836641
26405.861906,20994.582934,42893.416794
13382.796854,26008.046389,35019.525786
17419.982247,23063.315636,41853.463014
23402.705737,17072.626153,44426.27981
12288.099219,18991.893345,43307.512783
17208.671285,16960.497982,36268.727705
27992.832411,25111.712437,44954.382712
23466.675762,18223.998738,38223.772108
29009.772239,19272.81022,44417.752598
26371.402001,19460.969536,40255.806525
25886.292797,20833.125223,33725.447457
19331.230061,25683.515808,42752.469523
23000.750765,23353.643752,39191.492955
29836.764152,23895.930116,40857.984524
17782.800797,15338.144755,48184.249089
20261.90547,17689.852274,39881.968649
28816.069946,26776.252078,36859.036111
20334.137258,12171.779937,43030.092165
19937.885343,14093.438698,38607.833537
19937.674059,26143.358212,43881.631544
23788.597875,15447.749078,37785.675622
20734.216685,15969.416002,40755.245821
18599.319274,20318.872672,40855.083274
24625.003804,21337.339297,45275.785267
19095.10277,13117.598846,38823.782149
11932.899947,24187.787817,39687.626144
20227.162909,20394.678123,48048.151776
23206.227494,20549.297646,38557.976273
23697.598257,19553.920095,40324.217037
19172.901251,24350.974245,43364.878834
15072.232207,17870.973219,39710.190448
21182.900535,14949.911081,39006.142301
17744.886464,20488.218921,44280.87771
19531.737401,14753.555833,39269.733352
26009.082337,25571.277933,28772.408994
15565.728047,21737.792184,43817.467921
20843.314247,14135.852628,51392.704935
23941.780991,18818.163405,44687.579165
21768.30341,23699.352706,37740.501276
19832.815743,17028.762187,39132.460169
23002.837738,21204.933612,40925.878482
22157.228272,12544.716891,44053.387743
17670.876598,16007.581542,40115.728558
22090.389669,16935.771454,39939.970462
21539.985892,17369.265739,49499.532876
15673.409318,15596.407178,38488.105067
21521.423063,24741.725646,37380.10293
24322.106389,23383.54165,42862.730397
23084.835241,16288.025795,36200.456974
24679.174949,11263.880185,41414.180986
21886.135913,21015.865959,36418.920487
17138.687262,20259.451987,42278.300253
17907.686219,15139.108949,35510.403319
19971.30102,16681.129414,38781.306355
24631.038564,18289.139067,43482.611524
19030.969994,21971.173327,37357.14408
23736.629494,21291.570139,41348.874865
26357.942844,18499.150312,35399.117902
25530.509256,23320.834117,38458.548077
17804.450754,20716.531602,42624.09114
27305.297394,20151.014521,42186.19788
17412.846118,16076.375929,35300.856262
14424.818527,26858.746632,43528.142388
24464.169912,18071.18142,37489.528829
20315.563401,23698.315092,40021.834908
19237.59726,17021.034297,42282.355657
19154.884298,18956.653856,33674.601947
21234.764997,11667.931047,38858.3885
18587.356327,17920.212601,43676.659225
18070.268659,16632.216616,37585.857204
22217.576766,18745.508754,37755.50853
22015.032272,22884.969597,42002.593767
13918.024568,21057.291155,41376.03141
20153.991713,17463.6225,45764.839575
16383.741685,19669.754362,41136.634305
16342.867905,21998.977468,43895.162349
13681.475347,16314.448868,41892.42858
19783.44936,25405.866545,42454.538508
23684.560322,15229.317215,42596.43026
26967.473419,18743.712387,43354.585083
24252.887486,18855.473617,37564.419572
18025.381182,20256.880526,40722.419571
20663.63788,16735.34153,37222.049069
27262.793405,25713.423719,36734.651131
18482.951127,19448.086412,38727.271882
22610.769213,17838.588956,37344.961962
22748.576737,21729.511632,41421.245679
18769.110233,21218.742196,41240.843948
20629.764666,16723.004905,39182.38826
19765.419206,26479.499229,40555.063292
18766.975594,14947.47245,43099.493947
24374.66953,24400.040962,43257.208715
22896.257078,19848.738929,37662.051414
23235.833288,27349.231652,39860.20547
23043.550717,19642.374149,45715.335318
23079.195075,10486.961351,36158.018678
16805.826598,23163.987251,41612.999795
21349.995447,15548.820763,43255.594525
17774.045023,18925.943607,39513.737735
20804.780093,25172.733247,31398.931058
16930.421879,20959.550855,43182.147
20792.870028,23893.937478,43844.336341
21615.166329,25822.8683,45275.405822
21232.914333,22652.02574,42421.932076
19446.578577,16513.714479,42201.278458
16495.964913,21757.187046,35365.432332
22456.348923,20667.528891,37073.49481
23830.11498,20516.721492,30080.811195
18240.690487,17979.558922,42197.300334
21596.344377,23808.079516,36841.74398
25605.068405,21592.047271,38895.28021
17899.075605,23998.676391,39024.905941
16003.956106,21490.694716,38272.328046
17738.073756,22931.954111,38647.543495
18272.910684,19005.449549,43290.231893
13697.091941,17933.316293,41605.05912
17982.768623,16346.313043,45464.242012
19387.921129,17713.208181,41039.897572
19982.508705,13700.781684,33977.035589
22268.103015,16692.010143,40652.210733
22333.835597,21123.791423,38801.918837
15940.089281,17766.725656,42315.916381
20761.151783,20425.368925,40189.5975
17357.035955,18562.448926,41800.523861
20981.371111,19423.111447,39714.710949
17892.056503,24741.114018,46416.99658
16048.299457,14361.236826,44188.286038
16561.760688,14693.238321,40411.086398
21277.89008,17941.78129,37112.959296
20329.570325,18389.377702,42818.58324
28392.142694,19879.758189,40601.461864
20646.597798,16357.783146,35755.438284
23642.985405,16997.295742,45448.50826
17016.150648,18450.950628,44305.301094
18685.477699,24569.825034,37608.768122
26994.863491,19664.964714,42610.092043
25323.459043,17704.316193,42720.369319
19665.664046,12666.893904,38168.98864
18289.421776,19413.150557,41275.747635
19668.014432,26872.391753,38285.237965
18278.117378,16139.573552,37116.965507
20940.373419,17216.875544,39131.996862
15544.500252,17998.262037,39106.292717
30885.489645,12225.093139,40760.54603
9968.703975,24314.439039,39089.426529
18217.857843,22137.890954,39727.920857
17500.003522,18771.541048,44813.659953
19580.075658,21475.827594,34897.402869
25766.932723,23477.77789,41834.039981
27769.31917,18488.585815,31589.093673
23554.370801,16461.268735,37927.958985
22554.185315,21147.720966,39637.259111
20435.731913,27121.209175,35479.391302
9074.08162,17316.384407,38276.275005
21239.008283,17975.822744,41093.168322
25598.548132,18376.687526,35766.576144
22548.931272,12861.807962,39219.438824
19550.274965,15244.179387,37281.465349
23325.799497,18449.033172,42894.981033
17400.732193,20476.231799,41720.689113
23233.098666,26552.900864,39942.01263
21327.455201,14822.639016,40497.467792
24757.93233,26023.444139,39922.679391
13018.825282,19029.63214,45896.573435
22205.851171,22064.921169,38628.438154
24878.097697,20115.837667,38507.651209
17552.894318,25250.414565,42514.465696
17532.278547,22719.491501,38378.021159
18539.300584,21099.575493,39132.872768
20273.464882,28406.460534,38590.829328
21685.71368,22370.023294,45032.073567
23055.709027,14325.779513,38128.146631
12213.920844,25186.041139,43483.272042
19185.443593,19451.718188,40894.406559
25764.833828,24693.334097,39642.175838
19769.048987,20676.311148,40866.893165
18520.055728,19745.956182,43047.958092
17395.640291,19477.674012,35849.629399
22445.830089,17235.016284,39338.506272
25720.269815,17444.804456,35600.97545
21161.370207,24133.547854,37151.885119
22710.860365,18308.114006,33828.739402
23576.44638,21154.302521,36758.584619
11787.451799,14815.855725,34997.676242
19298.120933,20866.305232,40572.810588
21756.977832,20970.971487,43071.602115
18673.626491,24386.562903,41199.338722
19485.655919,15865.21214,46653.850929
25136.32666,17813.218594,43238.340926
13640.562196,16994.098305,41726.457863
21582.627901,21820.904502,45448.806388
21916.526298,17176.820583,36446.610081
21331.671235,14653.436725,36675.695223
19650.066774,18719.769824,42792.115745
22290.608824,22987.535891,35744.875391
14472.822886,12870.701711,36785.324727
23853.583008,23222.528483,45083.322592
16130.290669,17386.793505,38832.318923
